,SPX Index,,,,
,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
Dates,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
06/08/2018,2840.29,2853.29,2835.98,2850.4,445464088
07/08/2018,2855.92,2863.43,2855.92,2858.45,455622223
08/08/2018,2856.79,2862.44,2853.09,2857.7,391622417
09/08/2018,2857.19,2862.48,2851.98,2853.58,404265134
10/08/2018,2839.64,2842.2,2825.81,2833.28,486996445
13/08/2018,2835.46,2843.4,2819.88,2821.93,465078647
14/08/2018,2827.88,2843.11,2826.58,2839.96,428267004
15/08/2018,2827.95,2827.95,2802.49,2818.37,527499036
16/08/2018,2831.44,2850.49,2831.44,2840.69,481917530
17/08/2018,2838.32,2855.63,2833.73,2850.13,532721403
20/08/2018,2853.93,2859.76,2850.62,2857.05,418866315
21/08/2018,2861.51,2873.23,2861.32,2862.96,482188632
22/08/2018,2860.99,2867.54,2856.05,2861.82,367247470
23/08/2018,2860.29,2868.78,2854.03,2856.98,422539624
24/08/2018,2862.35,2876.16,2862.35,2874.69,425807430
27/08/2018,2884.69,2898.25,2884.69,2896.74,529573896
28/08/2018,2901.45,2903.77,2893.5,2897.52,440029290
29/08/2018,2900.62,2916.5,2898.4,2914.04,443529402
30/08/2018,2908.94,2912.46,2895.22,2901.13,413676220
31/08/2018,2898.37,2906.32,2891.73,2901.52,582307208
04/09/2018,2896.96,2900.18,2885.13,2896.72,521852577
05/09/2018,2891.59,2894.21,2876.92,2888.6,611398534
06/09/2018,2888.64,2892.05,2867.29,2878.05,531748072
07/09/2018,2868.26,2883.81,2864.12,2871.68,519383132
10/09/2018,2881.39,2886.93,2875.94,2877.13,488437300
11/09/2018,2871.57,2892.52,2866.78,2887.89,475957241
12/09/2018,2888.29,2894.65,2879.2,2888.92,526533847
13/09/2018,2896.85,2906.76,2896.39,2904.18,534354319
14/09/2018,2906.38,2908.3,2895.77,2904.98,474830043
17/09/2018,2903.83,2904.65,2886.16,2888.8,491583103
18/09/2018,2890.74,2911.17,2890.43,2904.31,491829918
19/09/2018,2906.6,2912.36,2903.82,2907.95,511855979
20/09/2018,2919.73,2934.8,2919.73,2930.75,556556350
21/09/2018,2936.76,2940.91,2927.11,2929.67,1951071826
24/09/2018,2921.83,2923.79,2912.63,2919.37,578856027
25/09/2018,2921.75,2923.95,2913.7,2915.56,559592014
26/09/2018,2916.98,2931.15,2903.28,2905.97,572437760
27/09/2018,2911.65,2927.22,2909.27,2914,496255888
28/09/2018,2910.03,2920.53,2907.5,2913.98,651863125
01/10/2018,2926.29,2937.06,2917.91,2924.59,543444751
02/10/2018,2923.8,2931.42,2919.37,2923.43,536960154
03/10/2018,2931.69,2939.86,2921.36,2925.51,557311899
04/10/2018,2919.35,2919.78,2883.92,2901.61,537540104
05/10/2018,2902.54,2909.64,2869.29,2885.57,564482798
08/10/2018,2877.53,2889.45,2862.08,2884.43,546183422
09/10/2018,2882.51,2894.83,2874.27,2880.34,534942622
10/10/2018,2873.9,2874.02,2784.86,2785.68,777965581
11/10/2018,2776.87,2795.14,2710.51,2728.37,885777014
12/10/2018,2770.54,2775.77,2729.44,2767.13,726620973
15/10/2018,2763.83,2775.99,2749.03,2750.79,554540805
16/10/2018,2767.05,2813.46,2766.91,2809.92,545449049
17/10/2018,2811.67,2816.94,2781.81,2809.21,559161877
18/10/2018,2802,2806.04,2755.18,2768.78,584156031
19/10/2018,2775.66,2797.77,2760.27,2767.78,710204239
22/10/2018,2773.94,2778.94,2749.22,2755.88,552132465
23/10/2018,2721.03,2753.59,2691.43,2740.69,695059367
24/10/2018,2737.87,2742.59,2651.89,2656.1,815395463
25/10/2018,2674.88,2722.7,2667.84,2705.57,767958462
26/10/2018,2667.86,2692.38,2628.16,2658.69,870121014
29/10/2018,2682.65,2706.85,2603.54,2641.25,778263648
30/10/2018,2640.68,2685.43,2635.34,2682.63,888192193
31/10/2018,2705.6,2736.69,2705.6,2711.74,910799476
01/11/2018,2717.58,2741.67,2708.85,2740.37,700345393
02/11/2018,2745.45,2756.55,2700.44,2723.06,742531163
05/11/2018,2726.37,2744.27,2717.94,2738.31,599359660
06/11/2018,2738.4,2756.82,2737.08,2755.45,549022195
07/11/2018,2774.13,2815.15,2774.13,2813.89,614189081
08/11/2018,2806.38,2814.75,2794.99,2806.83,571440204
09/11/2018,2794.1,2794.1,2764.24,2781.01,659956477
12/11/2018,2773.93,2775.99,2722,2726.22,630070307
13/11/2018,2730.05,2754.6,2714.98,2722.18,610281337
14/11/2018,2737.9,2746.8,2685.75,2701.58,704285465
15/11/2018,2693.52,2735.38,2670.75,2730.2,695330012
16/11/2018,2718.54,2746.75,2712.16,2736.27,838188083
19/11/2018,2730.74,2733.16,2681.09,2690.73,688894394
20/11/2018,2654.6,2669.44,2631.52,2641.89,760763750
21/11/2018,2657.74,2670.73,2649.82,2649.93,552735153
23/11/2018,2633.36,2647.55,2631.09,2632.56,291401125
26/11/2018,2649.97,2674.35,2649.97,2673.45,608988820
27/11/2018,2663.75,2682.53,2655.89,2682.17,550959355
28/11/2018,2691.45,2744,2684.38,2743.79,666839589
29/11/2018,2736.97,2753.75,2722.94,2737.76,523646403
30/11/2018,2737.76,2760.88,2732.76,2760.17,1126155208
03/12/2018,2790.5,2800.18,2773.38,2790.37,744605200
04/12/2018,2782.43,2785.93,2697.18,2700.06,851039439
06/12/2018,2663.51,2696.15,2621.53,2695.95,915372571
07/12/2018,2691.26,2708.54,2623.14,2633.08,733845511
10/12/2018,2630.86,2647.51,2583.23,2637.72,684878106
11/12/2018,2664.44,2674.35,2621.3,2636.78,600208705
12/12/2018,2658.23,2685.44,2650.26,2651.07,671626902
13/12/2018,2658.7,2670.19,2637.27,2650.54,620983881
14/12/2018,2629.68,2635.07,2593.84,2599.95,705439559
17/12/2018,2590.75,2601.13,2530.54,2545.94,819097979
18/12/2018,2559.9,2573.99,2528.71,2546.16,763897033
19/12/2018,2547.05,2585.29,2488.96,2506.96,932514446
20/12/2018,2496.77,2509.63,2441.18,2467.42,1047090893
21/12/2018,2465.38,2504.41,2408.55,2416.62,2284643404
24/12/2018,2400.56,2410.34,2351.1,2351.1,492144152
26/12/2018,2363.12,2467.76,2346.58,2467.7,785822352
27/12/2018,2442.5,2489.1,2397.94,2488.83,754927749
28/12/2018,2498.77,2520.27,2472.89,2485.74,600118855
31/12/2018,2498.94,2509.24,2482.82,2506.85,627380977
02/01/2019,2476.96,2519.49,2467.47,2510.03,637584225
03/01/2019,2491.92,2493.14,2443.96,2447.89,762962293
04/01/2019,2474.33,2538.07,2474.33,2531.94,774811375
07/01/2019,2535.61,2566.16,2524.56,2549.69,692225816
08/01/2019,2568.11,2579.82,2547.56,2574.41,662516953
09/01/2019,2580,2595.32,2568.89,2584.96,629452157
10/01/2019,2573.51,2597.82,2562.02,2596.64,625406371
11/01/2019,2588.11,2596.27,2577.4,2596.26,543311944
14/01/2019,2580.31,2589.32,2570.41,2582.61,601100760
15/01/2019,2585.1,2613.08,2585.1,2610.3,597494178
16/01/2019,2614.75,2625.76,2612.68,2616.1,608247678
17/01/2019,2609.28,2645.06,2606.36,2635.96,625677718
18/01/2019,2651.27,2675.47,2647.58,2670.71,784726681
22/01/2019,2657.88,2657.88,2617.27,2632.9,737565240
23/01/2019,2643.48,2653.19,2612.86,2638.7,574077880
24/01/2019,2638.84,2647.2,2627.01,2642.33,627699787
25/01/2019,2657.44,2672.38,2657.33,2664.76,639278903
28/01/2019,2644.97,2644.97,2624.06,2643.85,580761672
29/01/2019,2644.89,2650.93,2631.05,2640,519764046
30/01/2019,2653.62,2690.44,2648.34,2681.05,616716233
31/01/2019,2685.49,2708.95,2678.65,2704.1,1024765207
01/02/2019,2702.32,2716.66,2696.88,2706.53,642280876
04/02/2019,2706.49,2724.99,2698.75,2724.87,541958874
05/02/2019,2728.34,2738.98,2724.03,2737.7,581522355
06/02/2019,2735.05,2738.08,2724.15,2731.61,535718912
07/02/2019,2717.53,2719.32,2687.26,2706.05,625969945
08/02/2019,2692.36,2708.07,2681.83,2707.88,557587800
11/02/2019,2712.4,2718.05,2703.79,2709.8,531360727
12/02/2019,2722.61,2748.19,2722.61,2744.73,597474153
13/02/2019,2750.3,2761.85,2748.63,2753.03,535815800
14/02/2019,2743.5,2757.9,2731.23,2745.73,527102540
15/02/2019,2760.24,2775.66,2760.24,2775.6,693907421
19/02/2019,2769.28,2787.33,2767.29,2779.76,525966991
20/02/2019,2779.05,2789.88,2774.06,2784.7,566166669
21/02/2019,2780.24,2781.58,2764.55,2774.88,508676967
22/02/2019,2780.67,2794.2,2779.11,2792.67,537341713
25/02/2019,2804.35,2813.49,2794.99,2796.11,580394860
26/02/2019,2792.36,2803.12,2789.47,2793.9,551675763
27/02/2019,2787.5,2795.76,2775.13,2792.38,508288881
28/02/2019,2788.11,2793.73,2782.51,2784.49,773425454
01/03/2019,2798.22,2808.02,2787.38,2803.69,592428627
04/03/2019,2814.37,2816.88,2767.66,2792.81,614371859
05/03/2019,2794.41,2796.44,2782.97,2789.65,576038060
06/03/2019,2790.27,2790.27,2768.69,2771.45,528877584
07/03/2019,2766.53,2767.25,2739.09,2748.93,597309611
08/03/2019,2730.79,2744.13,2722.27,2743.07,530754897
11/03/2019,2747.61,2784,2747.61,2783.3,540516585
12/03/2019,2787.34,2798.32,2786.73,2791.52,545868619
13/03/2019,2799.78,2821.24,2799.78,2810.92,617202593
14/03/2019,2810.38,2815,2803.46,2808.48,611507204
15/03/2019,2810.79,2830.73,2810.79,2822.48,1843388633
18/03/2019,2822.61,2835.41,2821.99,2832.94,608985247
19/03/2019,2840.76,2852.42,2823.27,2832.57,682995030
20/03/2019,2831.34,2843.54,2812.43,2824.23,624364081
21/03/2019,2819.72,2860.31,2817.38,2854.88,611734555
22/03/2019,2844.52,2846.16,2800.47,2800.71,662539137
25/03/2019,2796.01,2809.79,2785.02,2798.36,503990217
26/03/2019,2812.66,2829.87,2803.99,2818.46,530159646
27/03/2019,2819.72,2825.56,2787.72,2805.37,514309265
28/03/2019,2809.4,2819.71,2798.77,2815.44,453489392
29/03/2019,2828.27,2836.03,2819.23,2834.4,670334840
01/04/2019,2848.63,2869.4,2848.63,2867.19,528797169
02/04/2019,2868.24,2872.9,2858.75,2867.24,473309122
03/04/2019,2876.09,2885.25,2865.17,2873.4,597904878
04/04/2019,2873.99,2881.28,2867.14,2879.39,444465997
05/04/2019,2884.16,2893.24,2882.99,2892.74,472262239
08/04/2019,2888.46,2895.95,2880.78,2895.77,468429129
09/04/2019,2886.58,2886.88,2873.33,2878.2,448236943
10/04/2019,2881.37,2889.71,2879.13,2888.21,401127827
11/04/2019,2891.92,2893.42,2881.99,2888.32,415962882
12/04/2019,2900.86,2910.54,2898.37,2907.41,505162651
15/04/2019,2908.32,2909.6,2896.48,2905.58,457842508
16/04/2019,2912.26,2916.06,2900.71,2907.06,495695074
17/04/2019,2916.04,2918,2895.45,2900.45,587760797
18/04/2019,2904.81,2908.4,2891.9,2905.03,608523857
22/04/2019,2898.78,2909.51,2896.35,2907.97,448890622
23/04/2019,2909.99,2936.31,2908.53,2933.68,536917942
24/04/2019,2934,2936.83,2926.05,2927.25,526905767
25/04/2019,2928.99,2933.1,2912.84,2926.17,538125643
26/04/2019,2925.81,2939.88,2917.56,2939.88,541398134
29/04/2019,2940.58,2949.52,2939.35,2943.03,477408598
30/04/2019,2937.14,2948.22,2924.11,2945.83,676027330
01/05/2019,2952.33,2954.13,2923.36,2923.73,566350765
02/05/2019,2922.16,2931.68,2900.5,2917.52,532680924
03/05/2019,2929.21,2947.85,2929.21,2945.64,499665800
06/05/2019,2908.89,2937.32,2898.21,2932.47,499639973
07/05/2019,2913.03,2913.03,2862.6,2884.05,632872756
08/05/2019,2879.61,2897.96,2873.28,2879.42,525766104
09/05/2019,2859.84,2875.97,2836.4,2870.72,544559863
10/05/2019,2863.1,2891.31,2825.39,2881.4,529803868
13/05/2019,2840.19,2840.19,2801.43,2811.87,638798515
14/05/2019,2820.12,2852.54,2820.12,2834.41,522835289
15/05/2019,2820.38,2858.68,2815.08,2850.96,486172172
16/05/2019,2855.8,2892.15,2855.8,2876.32,502289680
17/05/2019,2858.6,2885.48,2854.23,2859.53,566146621
20/05/2019,2841.94,2853.86,2831.29,2840.23,510201802
21/05/2019,2854.02,2868.88,2854.02,2864.36,475932198
22/05/2019,2856.06,2865.47,2851.11,2856.27,432635196
23/05/2019,2836.7,2836.7,2805.49,2822.24,577204331
24/05/2019,2832.41,2841.36,2820.19,2826.06,399877052
28/05/2019,2830.03,2840.51,2801.58,2802.39,947941654
29/05/2019,2790.25,2792.03,2766.06,2783.02,539210768
30/05/2019,2786.94,2799,2776.74,2788.86,411329242
31/05/2019,2766.15,2768.98,2750.52,2752.06,591092195
03/06/2019,2751.53,2763.07,2728.81,2744.45,679951656
04/06/2019,2762.64,2804.49,2762.64,2803.27,597988580
05/06/2019,2818.09,2827.28,2800.92,2826.15,544464440
06/06/2019,2828.51,2852.1,2822.45,2843.49,539033231
07/06/2019,2852.87,2884.97,2852.87,2873.34,483825470
10/06/2019,2885.83,2904.77,2885.51,2886.73,484195735
11/06/2019,2903.27,2910.61,2878.53,2885.72,579421044
12/06/2019,2882.73,2888.57,2874.68,2879.84,410704592
13/06/2019,2886.24,2895.24,2881.99,2891.64,438698518
14/06/2019,2886.82,2894.45,2879.62,2886.98,433947868
17/06/2019,2889.75,2897.27,2887.3,2889.67,426463784
18/06/2019,2906.71,2930.79,2905.44,2917.75,514367010
19/06/2019,2920.55,2931.74,2911.43,2926.46,527372080
20/06/2019,2949.6,2958.06,2931.5,2954.18,576775899
21/06/2019,2952.71,2964.15,2946.87,2950.46,1423703583
24/06/2019,2951.42,2954.92,2944.05,2945.35,499305728
25/06/2019,2945.78,2946.52,2916.01,2917.38,545010696
26/06/2019,2926.07,2932.59,2912.99,2913.78,553477142
27/06/2019,2919.66,2929.3,2918.57,2924.92,441949422
28/06/2019,2932.94,2943.98,2929.05,2941.76,1133181867
01/07/2019,2971.41,2977.93,2952.22,2964.33,527362600
02/07/2019,2964.66,2973.21,2955.92,2973.01,434838341
03/07/2019,2978.08,2995.84,2977.96,2995.82,326856578
05/07/2019,2984.25,2994.03,2967.97,2990.41,357588829
08/07/2019,2979.77,2980.76,2970.09,2975.95,439398597
09/07/2019,2965.52,2981.9,2963.44,2979.63,430659676
10/07/2019,2989.3,3002.98,2984.62,2993.07,428395107
11/07/2019,2999.62,3002.33,2988.8,2999.91,433609504
12/07/2019,3003.36,3013.92,3001.87,3013.77,422619276
15/07/2019,3017.8,3017.8,3008.77,3014.3,443283504
16/07/2019,3012.13,3015.02,3001.15,3004.04,429795268
17/07/2019,3005.1,3005.26,2984.25,2984.42,450359991
18/07/2019,2978.87,2998.28,2973.09,2995.11,462670449
19/07/2019,3004.26,3006.02,2975.86,2976.61,542235630
22/07/2019,2981.93,2990.71,2976.65,2985.03,454754463
23/07/2019,2994.74,3005.9,2988.56,3005.47,442632985
24/07/2019,2998.77,3019.59,2996.82,3019.56,511237434
25/07/2019,3016.26,3016.31,2997.24,3003.67,535005428
26/07/2019,3013.25,3027.98,3012.59,3025.86,467251910
29/07/2019,3024.47,3025.61,3014.3,3020.97,439791578
30/07/2019,3007.66,3017.19,3000.94,3013.18,445105355
31/07/2019,3016.22,3017.4,2958.08,2980.38,818335560
01/08/2019,2980.32,3013.59,2945.23,2953.56,675595461
02/08/2019,2943.9,2945.5,2914.11,2932.05,580375737
05/08/2019,2898.07,2898.07,2822.12,2844.74,766359274
06/08/2019,2861.18,2884.4,2847.42,2881.77,588942375
07/08/2019,2858.65,2892.17,2825.71,2883.98,633122957
08/08/2019,2896.21,2938.72,2894.47,2938.09,653657391
09/08/2019,2930.51,2935.75,2900.15,2918.65,500491414
12/08/2019,2907.07,2907.58,2873.14,2883.75,399101617
13/08/2019,2880.72,2943.31,2877.05,2926.32,563420961
14/08/2019,2894.15,2894.15,2839.64,2840.6,692631694
15/08/2019,2846.2,2856.67,2825.51,2847.6,585071376
16/08/2019,2864.74,2893.63,2864.74,2888.68,591597576
19/08/2019,2913.48,2931,2913.48,2923.65,497584853
20/08/2019,2919.01,2923.63,2899.6,2900.51,451459948
21/08/2019,2922.04,2928.73,2917.91,2924.43,399340157
22/08/2019,2930.94,2939.08,2904.51,2922.95,430434567
23/08/2019,2911.07,2927.01,2834.97,2847.11,700619550
26/08/2019,2866.7,2879.27,2856,2878.38,463912564
27/08/2019,2893.14,2898.79,2860.59,2869.16,558676392
28/08/2019,2861.28,2890.03,2853.05,2887.94,442743559
29/08/2019,2910.37,2930.5,2905.67,2924.58,421202599
30/08/2019,2937.09,2940.43,2913.32,2926.46,532980531
03/09/2019,2909.01,2914.39,2891.85,2906.27,489524393
04/09/2019,2924.67,2938.84,2921.86,2937.78,449778606
05/09/2019,2960.6,2985.86,2960.6,2976,535529513
06/09/2019,2980.33,2985.03,2972.51,2978.71,445306999
09/09/2019,2988.43,2989.43,2969.39,2978.43,537167489
10/09/2019,2971.01,2979.39,2957.01,2979.39,575489940
11/09/2019,2981.41,3000.93,2975.31,3000.93,523074343
12/09/2019,3009.08,3020.74,3000.92,3009.57,556338228
13/09/2019,3012.21,3017.33,3002.9,3007.39,491998481
16/09/2019,2996.41,3002.19,2990.67,2997.96,503095882
17/09/2019,2995.67,3006.21,2993.73,3005.7,478756144
18/09/2019,3001.5,3007.83,2978.57,3006.73,506970627
19/09/2019,3010.36,3021.99,3003.16,3006.79,466918496
20/09/2019,3008.42,3016.37,2984.68,2992.07,1610555637
23/09/2019,2983.5,2999.15,2982.23,2991.78,475428043
24/09/2019,3002.43,3007.98,2957.73,2966.6,599469001
25/09/2019,2968.35,2989.82,2952.86,2984.87,510070023
26/09/2019,2985.73,2987.28,2963.71,2977.62,452508818
27/09/2019,2985.47,2987.31,2945.53,2961.79,477747416
30/09/2019,2967.07,2983.85,2967.07,2976.74,496904390
01/10/2019,2983.69,2992.53,2938.7,2940.25,487737183
02/10/2019,2924.78,2924.78,2874.93,2887.61,605438170
03/10/2019,2885.38,2911.13,2855.94,2910.63,490037007
04/10/2019,2918.56,2953.74,2918.56,2952.01,450077902
07/10/2019,2944.23,2959.75,2935.68,2938.79,464173131
08/10/2019,2920.4,2925.47,2892.66,2893.06,486681493
09/10/2019,2911.1,2929.32,2907.41,2919.4,392191350
10/10/2019,2918.55,2948.46,2917.12,2938.13,449257556
11/10/2019,2963.07,2993.28,2963.07,2970.27,543535029
14/10/2019,2965.81,2972.84,2962.94,2966.15,385116809
15/10/2019,2973.61,3003.28,2973.61,2995.68,424302970
16/10/2019,2989.68,2997.54,2985.2,2989.69,474187297
17/10/2019,3000.77,3008.29,2991.79,2997.95,424674621
18/10/2019,2996.84,3000,2976.31,2986.2,629007999
21/10/2019,2996.48,3007.33,2995.35,3006.72,488376210
22/10/2019,3010.73,3014.57,2995.04,2995.99,456454506
23/10/2019,2994.01,3004.78,2991.21,3004.52,468175599
24/10/2019,3014.78,3016.07,3000.42,3010.29,487778413
25/10/2019,3003.32,3027.39,3001.94,3022.55,464691325
28/10/2019,3032.12,3044.08,3032.12,3039.42,463026111
29/10/2019,3035.39,3047.87,3034.81,3036.89,451403455
30/10/2019,3039.74,3050.1,3025.96,3046.77,486270335
31/10/2019,3046.9,3046.9,3023.19,3037.56,673060009
01/11/2019,3050.72,3066.95,3050.72,3066.91,510301237
04/11/2019,3078.96,3085.2,3074.87,3078.27,524848878
05/11/2019,3080.8,3083.95,3072.15,3074.62,585634570
06/11/2019,3075.1,3078.34,3065.89,3076.78,544288522
07/11/2019,3087.02,3097.77,3080.23,3085.18,566117910
08/11/2019,3081.25,3093.09,3073.58,3093.08,460757054
11/11/2019,3080.33,3088.33,3075.82,3087.01,366044400
12/11/2019,3089.28,3102.61,3084.73,3091.84,434953689
13/11/2019,3084.18,3098.06,3078.8,3094.04,454607412
14/11/2019,3090.75,3098.2,3083.26,3096.63,408390424
15/11/2019,3107.92,3120.46,3104.6,3120.46,579104868
18/11/2019,3117.91,3124.17,3112.06,3122.03,521730492
19/11/2019,3127.45,3127.64,3113.47,3120.18,513153035
20/11/2019,3114.66,3118.97,3091.41,3108.46,756408988
21/11/2019,3108.49,3110.11,3094.55,3103.54,476836171
22/11/2019,3111.41,3112.87,3099.26,3110.29,418027927
25/11/2019,3117.44,3133.83,3117.44,3133.64,513728761
26/11/2019,3134.85,3142.69,3131,3140.52,986041660
27/11/2019,3145.49,3154.26,3143.41,3153.63,421853938
29/11/2019,3147.18,3150.3,3139.34,3140.98,286602291
02/12/2019,3143.85,3144.31,3110.78,3113.87,497591273
03/12/2019,3087.41,3094.97,3070.33,3093.2,557374678
04/12/2019,3103.5,3119.38,3102.53,3112.76,528372221
05/12/2019,3119.21,3119.45,3103.76,3117.43,462499605
06/12/2019,3134.62,3150.6,3134.62,3145.91,489116706
09/12/2019,3141.86,3148.87,3135.46,3135.96,468488007
10/12/2019,3135.36,3142.12,3126.09,3132.52,460145225
11/12/2019,3135.75,3143.98,3133.21,3141.63,472523605
12/12/2019,3141.23,3176.28,3138.47,3168.57,575875664
13/12/2019,3166.65,3182.68,3156.51,3168.8,505261345
16/12/2019,3183.63,3197.71,3183.63,3191.45,640194352
17/12/2019,3195.4,3198.22,3191.03,3192.52,568033435
18/12/2019,3195.21,3198.48,3191.14,3191.14,598958742
19/12/2019,3192.32,3205.48,3192.32,3205.37,592606963
20/12/2019,3223.33,3225.65,3216.03,3221.22,1760995206
23/12/2019,3226.05,3227.78,3222.3,3224.01,467684564
24/12/2019,3225.45,3226.43,3220.51,3223.38,170793796
26/12/2019,3227.2,3240.08,3227.2,3239.91,316662796
27/12/2019,3247.23,3247.93,3234.37,3240.02,335876636
30/12/2019,3240.09,3240.92,3216.57,3221.29,344987511
31/12/2019,3215.18,3231.72,3212.03,3230.78,431595893
02/01/2020,3244.67,3258.14,3235.53,3257.85,517131498
03/01/2020,3226.36,3246.15,3222.34,3234.85,509241848
06/01/2020,3217.55,3246.84,3214.64,3246.28,575576705
07/01/2020,3241.86,3244.91,3232.43,3237.18,499721948
08/01/2020,3238.59,3267.07,3236.67,3253.05,542641238
09/01/2020,3266.03,3275.58,3263.67,3274.7,505064644
10/01/2020,3281.81,3282.99,3260.86,3265.35,453658958
13/01/2020,3271.13,3288.13,3268.43,3288.13,487943076
14/01/2020,3285.35,3294.25,3277.19,3283.15,557099156
15/01/2020,3282.27,3298.66,3280.69,3289.29,498362684
16/01/2020,3302.97,3317.11,3302.82,3316.81,506723004
17/01/2020,3323.66,3329.88,3318.86,3329.62,718131260
21/01/2020,3321.03,3329.79,3316.61,3320.79,643282954
22/01/2020,3330.02,3337.77,3320.04,3321.75,525750950
23/01/2020,3315.77,3326.88,3301.87,3325.54,575204996
24/01/2020,3333.1,3333.18,3281.53,3295.47,558038749
27/01/2020,3247.16,3258.85,3234.5,3243.63,605359533
28/01/2020,3255.35,3285.78,3253.22,3276.24,528076616
29/01/2020,3289.46,3293.47,3271.89,3273.4,540373645
30/01/2020,3256.45,3285.91,3242.8,3283.66,578126695
31/01/2020,3282.33,3282.33,3214.68,3225.52,875679107
03/02/2020,3235.66,3268.44,3235.66,3248.92,598835776
04/02/2020,3280.61,3306.92,3280.61,3297.59,591876110
05/02/2020,3324.91,3337.58,3313.75,3334.69,608121958
06/02/2020,3344.92,3347.96,3334.39,3345.78,553907100
07/02/2020,3335.54,3341.42,3322.12,3327.71,507416780
10/02/2020,3318.28,3352.26,3317.77,3352.09,488488621
11/02/2020,3365.87,3375.63,3352.72,3357.75,471668588
12/02/2020,3370.5,3381.47,3369.72,3379.45,535533382
13/02/2020,3365.9,3385.09,3360.52,3373.94,515936017
14/02/2020,3378.08,3380.69,3366.15,3380.16,476855596
18/02/2020,3369.04,3375.01,3355.61,3370.29,543398456
19/02/2020,3380.39,3393.52,3378.83,3386.15,469249670
20/02/2020,3380.45,3389.15,3341.02,3373.23,539161801
21/02/2020,3360.5,3360.76,3328.45,3337.75,680523110
24/02/2020,3257.61,3259.81,3214.65,3225.89,791106187
25/02/2020,3238.94,3246.99,3118.77,3128.21,890696494
26/02/2020,3139.9,3182.51,3108.99,3116.39,836587088
27/02/2020,3062.54,3097.07,2977.39,2978.76,1135994401
28/02/2020,2916.9,2959.72,2855.84,2954.22,1663860666
02/03/2020,2974.28,3090.96,2945.19,3090.23,1125426198
03/03/2020,3096.46,3136.72,2976.63,3003.37,1146478283
04/03/2020,3045.75,3130.97,3034.38,3130.12,852867217
05/03/2020,3075.7,3083.04,2999.83,3023.94,910652768
06/03/2020,2954.2,2985.93,2901.54,2972.37,1069655941
09/03/2020,2863.89,2863.89,2734.43,2746.56,1310723103
10/03/2020,2813.48,2882.59,2734,2882.23,1159349137
11/03/2020,2825.6,2825.6,2707.22,2741.38,1122243487
12/03/2020,2630.86,2660.95,2478.86,2480.64,1432304966
13/03/2020,2569.99,2711.33,2492.37,2711.02,1377727520
16/03/2020,2508.59,2562.98,2380.94,2386.13,1340847421
17/03/2020,2425.66,2553.93,2367.04,2529.19,1333782991
18/03/2020,2436.5,2453.57,2280.52,2398.1,1313314132
